 Variables = "X", "Y", "Z"
Zone i=   31 j=   41 f=point
-0.45549E+00   0.10330E-01  -0.15314E-01
-0.45285E+00   0.10468E-01  -0.15337E-01
-0.45010E+00   0.10625E-01  -0.15358E-01
-0.44725E+00   0.10810E-01  -0.15373E-01
-0.44428E+00   0.11020E-01  -0.15388E-01
-0.44120E+00   0.11265E-01  -0.15405E-01
-0.43800E+00   0.11555E-01  -0.15423E-01
-0.43467E+00   0.11889E-01  -0.15442E-01
-0.43122E+00   0.12279E-01  -0.15465E-01
-0.42763E+00   0.12730E-01  -0.15495E-01
-0.42390E+00   0.13256E-01  -0.15531E-01
-0.42004E+00   0.13855E-01  -0.15578E-01
-0.41603E+00   0.14537E-01  -0.15644E-01
-0.41186E+00   0.15297E-01  -0.15735E-01
-0.40755E+00   0.16137E-01  -0.15865E-01
-0.40306E+00   0.17045E-01  -0.16034E-01
-0.39841E+00   0.18021E-01  -0.16246E-01
-0.39357E+00   0.19055E-01  -0.16491E-01
-0.38855E+00   0.20152E-01  -0.16775E-01
-0.38333E+00   0.21310E-01  -0.17101E-01
-0.37791E+00   0.22521E-01  -0.17472E-01
-0.37227E+00   0.23786E-01  -0.17892E-01
-0.36642E+00   0.25105E-01  -0.18366E-01
-0.36033E+00   0.26469E-01  -0.18898E-01
-0.35399E+00   0.27871E-01  -0.19494E-01
-0.34740E+00   0.29302E-01  -0.20158E-01
-0.34055E+00   0.30757E-01  -0.20884E-01
-0.33341E+00   0.32235E-01  -0.21672E-01
-0.32599E+00   0.33718E-01  -0.22510E-01
-0.31825E+00   0.35209E-01  -0.23392E-01
-0.31020E+00   0.36697E-01  -0.24308E-01
-0.30180E+00   0.38164E-01  -0.25249E-01
-0.29306E+00   0.39607E-01  -0.26203E-01
-0.28394E+00   0.41015E-01  -0.27167E-01
-0.27445E+00   0.42393E-01  -0.28147E-01
-0.26456E+00   0.43746E-01  -0.29146E-01
-0.25427E+00   0.45078E-01  -0.30175E-01
-0.24355E+00   0.46397E-01  -0.31239E-01
-0.23240E+00   0.47698E-01  -0.32322E-01
-0.22079E+00   0.48970E-01  -0.33399E-01
-0.20869E+00   0.50195E-01  -0.34448E-01
-0.19610E+00   0.51353E-01  -0.35454E-01
-0.18298E+00   0.52454E-01  -0.36432E-01
-0.16933E+00   0.53509E-01  -0.37396E-01
-0.15513E+00   0.54551E-01  -0.38380E-01
-0.14036E+00   0.55600E-01  -0.39384E-01
-0.12498E+00   0.56645E-01  -0.40379E-01
-0.10899E+00   0.57663E-01  -0.41349E-01
-0.92347E-01   0.58646E-01  -0.42304E-01
-0.75029E-01   0.59577E-01  -0.43223E-01
-0.57002E-01   0.60374E-01  -0.43985E-01
-0.38236E-01   0.60962E-01  -0.44543E-01
-0.18709E-01   0.61345E-01  -0.44940E-01
 0.16050E-02   0.61547E-01  -0.45212E-01
-0.49764E+00   0.81372E-02  -0.12610E-01
-0.49669E+00   0.82083E-02  -0.12704E-01
-0.49571E+00   0.82814E-02  -0.12802E-01
-0.49468E+00   0.83556E-02  -0.12902E-01
-0.49362E+00   0.84299E-02  -0.13004E-01
-0.49251E+00   0.85028E-02  -0.13107E-01
-0.49135E+00   0.85731E-02  -0.13208E-01
-0.49015E+00   0.86396E-02  -0.13304E-01
-0.48890E+00   0.87023E-02  -0.13396E-01
-0.48760E+00   0.87638E-02  -0.13486E-01
-0.48625E+00   0.88256E-02  -0.13576E-01
-0.48484E+00   0.88872E-02  -0.13664E-01
-0.48338E+00   0.89476E-02  -0.13747E-01
-0.48185E+00   0.90057E-02  -0.13823E-01
-0.48026E+00   0.90605E-02  -0.13888E-01
-0.47861E+00   0.91130E-02  -0.13943E-01
-0.47690E+00   0.91647E-02  -0.13992E-01
-0.47511E+00   0.92133E-02  -0.14030E-01
-0.47325E+00   0.92546E-02  -0.14047E-01
-0.47132E+00   0.92953E-02  -0.14055E-01
-0.46931E+00   0.93442E-02  -0.14070E-01
-0.46722E+00   0.94018E-02  -0.14087E-01
-0.46505E+00   0.94702E-02  -0.14106E-01
-0.46279E+00   0.95524E-02  -0.14131E-01
-0.46044E+00   0.96468E-02  -0.14156E-01
-0.45800E+00   0.97567E-02  -0.14179E-01
-0.45546E+00   0.98864E-02  -0.14198E-01
-0.45282E+00   0.10036E-01  -0.14214E-01
-0.45007E+00   0.10211E-01  -0.14224E-01
-0.44722E+00   0.10413E-01  -0.14228E-01
-0.44425E+00   0.10649E-01  -0.14230E-01
-0.44117E+00   0.10925E-01  -0.14232E-01
-0.43797E+00   0.11245E-01  -0.14235E-01
-0.43464E+00   0.11616E-01  -0.14238E-01
-0.43119E+00   0.12046E-01  -0.14244E-01
-0.42760E+00   0.12540E-01  -0.14258E-01
-0.42388E+00   0.13111E-01  -0.14279E-01
-0.42002E+00   0.13759E-01  -0.14310E-01
-0.41602E+00   0.14486E-01  -0.14362E-01
-0.41186E+00   0.15295E-01  -0.14441E-01
-0.40755E+00   0.16182E-01  -0.14559E-01
-0.40307E+00   0.17144E-01  -0.14716E-01
-0.39843E+00   0.18169E-01  -0.14918E-01
-0.39360E+00   0.19257E-01  -0.15153E-01
-0.38858E+00   0.20403E-01  -0.15428E-01
-0.38337E+00   0.21608E-01  -0.15745E-01
-0.37796E+00   0.22868E-01  -0.16106E-01
-0.37233E+00   0.24181E-01  -0.16517E-01
-0.36647E+00   0.25542E-01  -0.16980E-01
-0.36039E+00   0.26948E-01  -0.17502E-01
-0.35406E+00   0.28391E-01  -0.18087E-01
-0.34747E+00   0.29861E-01  -0.18737E-01
-0.34062E+00   0.31357E-01  -0.19451E-01
-0.33348E+00   0.32875E-01  -0.20227E-01
-0.32606E+00   0.34403E-01  -0.21055E-01
-0.31833E+00   0.35942E-01  -0.21929E-01
-0.31027E+00   0.37481E-01  -0.22838E-01
-0.30188E+00   0.39005E-01  -0.23775E-01
-0.29314E+00   0.40504E-01  -0.24725E-01
-0.28403E+00   0.41972E-01  -0.25688E-01
-0.27454E+00   0.43408E-01  -0.26666E-01
-0.26465E+00   0.44816E-01  -0.27662E-01
-0.25436E+00   0.46202E-01  -0.28687E-01
-0.24364E+00   0.47574E-01  -0.29748E-01
-0.23249E+00   0.48935E-01  -0.30834E-01
-0.22088E+00   0.50267E-01  -0.31916E-01
-0.20878E+00   0.51556E-01  -0.32974E-01
-0.19618E+00   0.52775E-01  -0.33988E-01
-0.18306E+00   0.53924E-01  -0.34962E-01
-0.16940E+00   0.55028E-01  -0.35924E-01
-0.15520E+00   0.56115E-01  -0.36901E-01
-0.14042E+00   0.57218E-01  -0.37909E-01
-0.12504E+00   0.58333E-01  -0.38924E-01
-0.10904E+00   0.59426E-01  -0.39922E-01
-0.92393E-01   0.60480E-01  -0.40902E-01
-0.75069E-01   0.61479E-01  -0.41850E-01
-0.57037E-01   0.62372E-01  -0.42688E-01
-0.38262E-01   0.63039E-01  -0.43311E-01
-0.18723E-01   0.63457E-01  -0.43715E-01
 0.16050E-02   0.63668E-01  -0.43960E-01
-0.49764E+00   0.74765E-02  -0.11659E-01
-0.49669E+00   0.75618E-02  -0.11743E-01
-0.49571E+00   0.76491E-02  -0.11831E-01
-0.49468E+00   0.77364E-02  -0.11922E-01
-0.49362E+00   0.78216E-02  -0.12017E-01
-0.49251E+00   0.79031E-02  -0.12115E-01
-0.49135E+00   0.79804E-02  -0.12211E-01
-0.49015E+00   0.80530E-02  -0.12303E-01
-0.48890E+00   0.81215E-02  -0.12391E-01
-0.48760E+00   0.81882E-02  -0.12477E-01
-0.48624E+00   0.82547E-02  -0.12563E-01
-0.48483E+00   0.83207E-02  -0.12647E-01
-0.48337E+00   0.83853E-02  -0.12727E-01
-0.48184E+00   0.84468E-02  -0.12799E-01
-0.48025E+00   0.85030E-02  -0.12861E-01
-0.47860E+00   0.85556E-02  -0.12914E-01
-0.47688E+00   0.86087E-02  -0.12961E-01
-0.47510E+00   0.86590E-02  -0.12994E-01
-0.47324E+00   0.87006E-02  -0.13009E-01
-0.47131E+00   0.87424E-02  -0.13016E-01
-0.46929E+00   0.87957E-02  -0.13026E-01
-0.46720E+00   0.88605E-02  -0.13038E-01
-0.46503E+00   0.89375E-02  -0.13050E-01
-0.46277E+00   0.90294E-02  -0.13068E-01
-0.46042E+00   0.91380E-02  -0.13085E-01
-0.45798E+00   0.92632E-02  -0.13098E-01
-0.45544E+00   0.94069E-02  -0.13108E-01
-0.45279E+00   0.95754E-02  -0.13113E-01
-0.45005E+00   0.97716E-02  -0.13110E-01
-0.44719E+00   0.99985E-02  -0.13101E-01
-0.44423E+00   0.10263E-01  -0.13088E-01
-0.44115E+00   0.10572E-01  -0.13073E-01
-0.43795E+00   0.10931E-01  -0.13058E-01
-0.43463E+00   0.11344E-01  -0.13043E-01
-0.43118E+00   0.11819E-01  -0.13032E-01
-0.42759E+00   0.12361E-01  -0.13029E-01
-0.42388E+00   0.12979E-01  -0.13034E-01
-0.42002E+00   0.13673E-01  -0.13051E-01
-0.41602E+00   0.14449E-01  -0.13090E-01
-0.41187E+00   0.15306E-01  -0.13156E-01
-0.40757E+00   0.16242E-01  -0.13262E-01
-0.40310E+00   0.17250E-01  -0.13409E-01
-0.39846E+00   0.18325E-01  -0.13600E-01
-0.39364E+00   0.19463E-01  -0.13827E-01
-0.38863E+00   0.20656E-01  -0.14092E-01
-0.38343E+00   0.21909E-01  -0.14400E-01
-0.37802E+00   0.23216E-01  -0.14751E-01
-0.37240E+00   0.24574E-01  -0.15153E-01
-0.36655E+00   0.25978E-01  -0.15606E-01
-0.36047E+00   0.27424E-01  -0.16115E-01
-0.35414E+00   0.28907E-01  -0.16688E-01
-0.34756E+00   0.30416E-01  -0.17326E-01
-0.34070E+00   0.31949E-01  -0.18027E-01
-0.33357E+00   0.33501E-01  -0.18788E-01
-0.32615E+00   0.35074E-01  -0.19605E-01
-0.31842E+00   0.36657E-01  -0.20468E-01
-0.31037E+00   0.38242E-01  -0.21367E-01
-0.30199E+00   0.39821E-01  -0.22298E-01
-0.29325E+00   0.41374E-01  -0.23243E-01
-0.28414E+00   0.42900E-01  -0.24202E-01
-0.27465E+00   0.44391E-01  -0.25174E-01
-0.26476E+00   0.45852E-01  -0.26165E-01
-0.25447E+00   0.47290E-01  -0.27184E-01
-0.24375E+00   0.48710E-01  -0.28237E-01
-0.23259E+00   0.50122E-01  -0.29316E-01
-0.22098E+00   0.51509E-01  -0.30396E-01
-0.20888E+00   0.52854E-01  -0.31455E-01
-0.19628E+00   0.54129E-01  -0.32469E-01
-0.18315E+00   0.55325E-01  -0.33436E-01
-0.16949E+00   0.56469E-01  -0.34384E-01
-0.15528E+00   0.57591E-01  -0.35344E-01
-0.14049E+00   0.58732E-01  -0.36334E-01
-0.12510E+00   0.59897E-01  -0.37343E-01
-0.10910E+00   0.61053E-01  -0.38347E-01
-0.92445E-01   0.62162E-01  -0.39327E-01
-0.75112E-01   0.63211E-01  -0.40272E-01
-0.57071E-01   0.64157E-01  -0.41114E-01
-0.38288E-01   0.64885E-01  -0.41758E-01
-0.18736E-01   0.65337E-01  -0.42160E-01
 0.16050E-02   0.65551E-01  -0.42373E-01
-0.49764E+00   0.66996E-02  -0.10814E-01
-0.49669E+00   0.67938E-02  -0.10891E-01
-0.49571E+00   0.68906E-02  -0.10970E-01
-0.49468E+00   0.69889E-02  -0.11052E-01
-0.49361E+00   0.70873E-02  -0.11136E-01
-0.49250E+00   0.71836E-02  -0.11221E-01
-0.49135E+00   0.72761E-02  -0.11304E-01
-0.49015E+00   0.73627E-02  -0.11385E-01
-0.48889E+00   0.74428E-02  -0.11463E-01
-0.48759E+00   0.75187E-02  -0.11541E-01
-0.48624E+00   0.75917E-02  -0.11621E-01
-0.48483E+00   0.76625E-02  -0.11701E-01
-0.48336E+00   0.77311E-02  -0.11776E-01
-0.48183E+00   0.77958E-02  -0.11844E-01
-0.48024E+00   0.78546E-02  -0.11903E-01
-0.47859E+00   0.79094E-02  -0.11953E-01
-0.47687E+00   0.79647E-02  -0.11995E-01
-0.47509E+00   0.80182E-02  -0.12024E-01
-0.47323E+00   0.80645E-02  -0.12034E-01
-0.47129E+00   0.81130E-02  -0.12034E-01
-0.46928E+00   0.81752E-02  -0.12037E-01
-0.46719E+00   0.82514E-02  -0.12040E-01
-0.46501E+00   0.83435E-02  -0.12042E-01
-0.46275E+00   0.84544E-02  -0.12047E-01
-0.46040E+00   0.85811E-02  -0.12052E-01
-0.45796E+00   0.87275E-02  -0.12051E-01
-0.45542E+00   0.88997E-02  -0.12044E-01
-0.45278E+00   0.90980E-02  -0.12032E-01
-0.45003E+00   0.93239E-02  -0.12013E-01
-0.44718E+00   0.95834E-02  -0.11986E-01
-0.44422E+00   0.98851E-02  -0.11955E-01
-0.44114E+00   0.10234E-01  -0.11922E-01
-0.43794E+00   0.10637E-01  -0.11889E-01
-0.43462E+00   0.11094E-01  -0.11856E-01
-0.43118E+00   0.11614E-01  -0.11829E-01
-0.42760E+00   0.12204E-01  -0.11809E-01
-0.42389E+00   0.12871E-01  -0.11800E-01
-0.42004E+00   0.13612E-01  -0.11803E-01
-0.41605E+00   0.14435E-01  -0.11830E-01
-0.41191E+00   0.15338E-01  -0.11884E-01
-0.40761E+00   0.16314E-01  -0.11979E-01
-0.40314E+00   0.17365E-01  -0.12116E-01
-0.39851E+00   0.18481E-01  -0.12297E-01
-0.39370E+00   0.19667E-01  -0.12513E-01
-0.38870E+00   0.20908E-01  -0.12770E-01
-0.38350E+00   0.22208E-01  -0.13068E-01
-0.37810E+00   0.23562E-01  -0.13411E-01
-0.37248E+00   0.24961E-01  -0.13803E-01
-0.36664E+00   0.26410E-01  -0.14246E-01
-0.36057E+00   0.27898E-01  -0.14744E-01
-0.35424E+00   0.29420E-01  -0.15305E-01
-0.34766E+00   0.30968E-01  -0.15931E-01
-0.34081E+00   0.32537E-01  -0.16618E-01
-0.33369E+00   0.34125E-01  -0.17365E-01
-0.32626E+00   0.35731E-01  -0.18166E-01
-0.31854E+00   0.37353E-01  -0.19015E-01
-0.31049E+00   0.38981E-01  -0.19903E-01
-0.30210E+00   0.40609E-01  -0.20826E-01
-0.29337E+00   0.42216E-01  -0.21764E-01
-0.28426E+00   0.43796E-01  -0.22717E-01
-0.27477E+00   0.45340E-01  -0.23683E-01
-0.26489E+00   0.46853E-01  -0.24667E-01
-0.25459E+00   0.48336E-01  -0.25674E-01
-0.24388E+00   0.49802E-01  -0.26716E-01
-0.23272E+00   0.51253E-01  -0.27782E-01
-0.22110E+00   0.52688E-01  -0.28853E-01
-0.20900E+00   0.54082E-01  -0.29904E-01
-0.19640E+00   0.55410E-01  -0.30914E-01
-0.18327E+00   0.56647E-01  -0.31868E-01
-0.16960E+00   0.57827E-01  -0.32798E-01
-0.15537E+00   0.58974E-01  -0.33731E-01
-0.14057E+00   0.60143E-01  -0.34694E-01
-0.12518E+00   0.61335E-01  -0.35676E-01
-0.10917E+00   0.62524E-01  -0.36655E-01
-0.92504E-01   0.63661E-01  -0.37608E-01
-0.75160E-01   0.64723E-01  -0.38512E-01
-0.57107E-01   0.65681E-01  -0.39317E-01
-0.38312E-01   0.66428E-01  -0.39933E-01
-0.18749E-01   0.66898E-01  -0.40316E-01
 0.16050E-02   0.67125E-01  -0.40510E-01
-0.49764E+00   0.58998E-02  -0.10007E-01
-0.49669E+00   0.59997E-02  -0.10078E-01
-0.49571E+00   0.61027E-02  -0.10151E-01
-0.49468E+00   0.62076E-02  -0.10226E-01
-0.49361E+00   0.63131E-02  -0.10304E-01
-0.49250E+00   0.64171E-02  -0.10381E-01
-0.49135E+00   0.65175E-02  -0.10457E-01
-0.49014E+00   0.66120E-02  -0.10530E-01
-0.48889E+00   0.67001E-02  -0.10600E-01
-0.48759E+00   0.67844E-02  -0.10669E-01
-0.48623E+00   0.68664E-02  -0.10741E-01
-0.48482E+00   0.69452E-02  -0.10813E-01
-0.48335E+00   0.70192E-02  -0.10882E-01
-0.48183E+00   0.70873E-02  -0.10946E-01
-0.48024E+00   0.71491E-02  -0.11001E-01
-0.47858E+00   0.72067E-02  -0.11046E-01
-0.47686E+00   0.72645E-02  -0.11084E-01
-0.47507E+00   0.73212E-02  -0.11108E-01
-0.47321E+00   0.73742E-02  -0.11110E-01
-0.47128E+00   0.74324E-02  -0.11101E-01
-0.46927E+00   0.75071E-02  -0.11094E-01
-0.46717E+00   0.75997E-02  -0.11083E-01
-0.46500E+00   0.77123E-02  -0.11069E-01
-0.46274E+00   0.78473E-02  -0.11058E-01
-0.46039E+00   0.80030E-02  -0.11043E-01
-0.45794E+00   0.81810E-02  -0.11023E-01
-0.45540E+00   0.83862E-02  -0.10996E-01
-0.45277E+00   0.86231E-02  -0.10963E-01
-0.45002E+00   0.88912E-02  -0.10922E-01
-0.44717E+00   0.91927E-02  -0.10875E-01
-0.44421E+00   0.95352E-02  -0.10825E-01
-0.44114E+00   0.99298E-02  -0.10773E-01
-0.43795E+00   0.10379E-01  -0.10722E-01
-0.43463E+00   0.10882E-01  -0.10673E-01
-0.43119E+00   0.11450E-01  -0.10631E-01
-0.42762E+00   0.12087E-01  -0.10598E-01
-0.42392E+00   0.12797E-01  -0.10575E-01
-0.42008E+00   0.13583E-01  -0.10567E-01
-0.41609E+00   0.14448E-01  -0.10582E-01
-0.41195E+00   0.15391E-01  -0.10626E-01
-0.40766E+00   0.16410E-01  -0.10711E-01
-0.40321E+00   0.17496E-01  -0.10837E-01
-0.39858E+00   0.18648E-01  -0.11008E-01
-0.39377E+00   0.19869E-01  -0.11214E-01
-0.38878E+00   0.21157E-01  -0.11461E-01
-0.38359E+00   0.22505E-01  -0.11751E-01
-0.37820E+00   0.23908E-01  -0.12086E-01
-0.37259E+00   0.25355E-01  -0.12469E-01
-0.36676E+00   0.26847E-01  -0.12903E-01
-0.36068E+00   0.28374E-01  -0.13391E-01
-0.35437E+00   0.29936E-01  -0.13940E-01
-0.34779E+00   0.31522E-01  -0.14554E-01
-0.34095E+00   0.33126E-01  -0.15228E-01
-0.33382E+00   0.34746E-01  -0.15959E-01
-0.32640E+00   0.36385E-01  -0.16744E-01
-0.31867E+00   0.38039E-01  -0.17577E-01
-0.31062E+00   0.39703E-01  -0.18450E-01
-0.30224E+00   0.41372E-01  -0.19359E-01
-0.29351E+00   0.43027E-01  -0.20288E-01
-0.28441E+00   0.44660E-01  -0.21234E-01
-0.27492E+00   0.46256E-01  -0.22192E-01
-0.26504E+00   0.47820E-01  -0.23168E-01
-0.25474E+00   0.49346E-01  -0.24163E-01
-0.24402E+00   0.50848E-01  -0.25187E-01
-0.23286E+00   0.52336E-01  -0.26235E-01
-0.22124E+00   0.53807E-01  -0.27289E-01
-0.20913E+00   0.55242E-01  -0.28326E-01
-0.19652E+00   0.56607E-01  -0.29318E-01
-0.18339E+00   0.57884E-01  -0.30257E-01
-0.16971E+00   0.59091E-01  -0.31163E-01
-0.15548E+00   0.60262E-01  -0.32067E-01
-0.14067E+00   0.61442E-01  -0.32992E-01
-0.12527E+00   0.62644E-01  -0.33932E-01
-0.10925E+00   0.63837E-01  -0.34865E-01
-0.92569E-01   0.64973E-01  -0.35768E-01
-0.75210E-01   0.66014E-01  -0.36612E-01
-0.57143E-01   0.66938E-01  -0.37351E-01
-0.38335E-01   0.67661E-01  -0.37914E-01
-0.18760E-01   0.68130E-01  -0.38266E-01
 0.16050E-02   0.68367E-01  -0.38439E-01
-0.49764E+00   0.50919E-02  -0.92233E-02
-0.49669E+00   0.52014E-02  -0.92847E-02
-0.49570E+00   0.53135E-02  -0.93490E-02
-0.49468E+00   0.54263E-02  -0.94165E-02
-0.49361E+00   0.55375E-02  -0.94879E-02
-0.49250E+00   0.56448E-02  -0.95619E-02
-0.49134E+00   0.57470E-02  -0.96357E-02
-0.49014E+00   0.58431E-02  -0.97061E-02
-0.48889E+00   0.59332E-02  -0.97728E-02
-0.48758E+00   0.60206E-02  -0.98385E-02
-0.48623E+00   0.61068E-02  -0.99048E-02
-0.48481E+00   0.61909E-02  -0.99706E-02
-0.48335E+00   0.62707E-02  -0.10034E-01
-0.48182E+00   0.63445E-02  -0.10091E-01
-0.48023E+00   0.64112E-02  -0.10139E-01
-0.47857E+00   0.64739E-02  -0.10178E-01
-0.47685E+00   0.65383E-02  -0.10207E-01
-0.47506E+00   0.66031E-02  -0.10222E-01
-0.47320E+00   0.66647E-02  -0.10215E-01
-0.47127E+00   0.67355E-02  -0.10195E-01
-0.46925E+00   0.68288E-02  -0.10172E-01
-0.46716E+00   0.69434E-02  -0.10143E-01
-0.46499E+00   0.70806E-02  -0.10111E-01
-0.46273E+00   0.72445E-02  -0.10079E-01
-0.46038E+00   0.74351E-02  -0.10041E-01
-0.45794E+00   0.76544E-02  -0.99963E-02
-0.45540E+00   0.79052E-02  -0.99451E-02
-0.45277E+00   0.81886E-02  -0.98882E-02
-0.45003E+00   0.85023E-02  -0.98264E-02
-0.44718E+00   0.88558E-02  -0.97584E-02
-0.44423E+00   0.92520E-02  -0.96884E-02
-0.44116E+00   0.96956E-02  -0.96202E-02
-0.43797E+00   0.10192E-01  -0.95548E-02
-0.43466E+00   0.10741E-01  -0.94927E-02
-0.43123E+00   0.11350E-01  -0.94382E-02
-0.42767E+00   0.12025E-01  -0.93941E-02
-0.42397E+00   0.12771E-01  -0.93613E-02
-0.42013E+00   0.13596E-01  -0.93429E-02
-0.41615E+00   0.14494E-01  -0.93487E-02
-0.41202E+00   0.15473E-01  -0.93825E-02
-0.40773E+00   0.16529E-01  -0.94582E-02
-0.40328E+00   0.17650E-01  -0.95745E-02
-0.39866E+00   0.18840E-01  -0.97360E-02
-0.39386E+00   0.20098E-01  -0.99325E-02
-0.38888E+00   0.21425E-01  -0.10171E-01
-0.38370E+00   0.22814E-01  -0.10451E-01
-0.37831E+00   0.24260E-01  -0.10778E-01
-0.37271E+00   0.25756E-01  -0.11154E-01
-0.36689E+00   0.27293E-01  -0.11580E-01
-0.36082E+00   0.28865E-01  -0.12059E-01
-0.35451E+00   0.30462E-01  -0.12596E-01
-0.34794E+00   0.32083E-01  -0.13198E-01
-0.34109E+00   0.33722E-01  -0.13857E-01
-0.33397E+00   0.35374E-01  -0.14575E-01
-0.32655E+00   0.37041E-01  -0.15342E-01
-0.31882E+00   0.38722E-01  -0.16156E-01
-0.31077E+00   0.40415E-01  -0.17011E-01
-0.30239E+00   0.42115E-01  -0.17902E-01
-0.29366E+00   0.43810E-01  -0.18816E-01
-0.28456E+00   0.45488E-01  -0.19750E-01
-0.27508E+00   0.47137E-01  -0.20702E-01
-0.26520E+00   0.48749E-01  -0.21667E-01
-0.25490E+00   0.50319E-01  -0.22649E-01
-0.24418E+00   0.51856E-01  -0.23654E-01
-0.23301E+00   0.53374E-01  -0.24680E-01
-0.22138E+00   0.54868E-01  -0.25708E-01
-0.20927E+00   0.56330E-01  -0.26720E-01
-0.19666E+00   0.57726E-01  -0.27691E-01
-0.18352E+00   0.59035E-01  -0.28608E-01
-0.16984E+00   0.60265E-01  -0.29487E-01
-0.15560E+00   0.61451E-01  -0.30357E-01
-0.14078E+00   0.62628E-01  -0.31234E-01
-0.12537E+00   0.63823E-01  -0.32123E-01
-0.10933E+00   0.65001E-01  -0.33001E-01
-0.92636E-01   0.66101E-01  -0.33837E-01
-0.75262E-01   0.67090E-01  -0.34607E-01
-0.57179E-01   0.67940E-01  -0.35268E-01
-0.38357E-01   0.68603E-01  -0.35769E-01
-0.18771E-01   0.69035E-01  -0.36076E-01
 0.16050E-02   0.69265E-01  -0.36222E-01
-0.49764E+00   0.42423E-02  -0.85035E-02
-0.49669E+00   0.43630E-02  -0.85522E-02
-0.49571E+00   0.44860E-02  -0.86039E-02
-0.49468E+00   0.46087E-02  -0.86602E-02
-0.49361E+00   0.47280E-02  -0.87225E-02
-0.49250E+00   0.48412E-02  -0.87899E-02
-0.49134E+00   0.49479E-02  -0.88585E-02
-0.49014E+00   0.50476E-02  -0.89241E-02
-0.48888E+00   0.51408E-02  -0.89862E-02
-0.48758E+00   0.52305E-02  -0.90481E-02
-0.48622E+00   0.53184E-02  -0.91115E-02
-0.48481E+00   0.54045E-02  -0.91740E-02
-0.48334E+00   0.54879E-02  -0.92318E-02
-0.48181E+00   0.55670E-02  -0.92821E-02
-0.48022E+00   0.56398E-02  -0.93226E-02
-0.47857E+00   0.57096E-02  -0.93525E-02
-0.47685E+00   0.57822E-02  -0.93715E-02
-0.47506E+00   0.58568E-02  -0.93744E-02
-0.47319E+00   0.59307E-02  -0.93548E-02
-0.47126E+00   0.60173E-02  -0.93199E-02
-0.46925E+00   0.61308E-02  -0.92787E-02
-0.46715E+00   0.62689E-02  -0.92302E-02
-0.46498E+00   0.64346E-02  -0.91756E-02
-0.46272E+00   0.66349E-02  -0.91176E-02
-0.46038E+00   0.68684E-02  -0.90520E-02
-0.45794E+00   0.71384E-02  -0.89773E-02
-0.45541E+00   0.74467E-02  -0.88962E-02
-0.45278E+00   0.77886E-02  -0.88126E-02
-0.45005E+00   0.81705E-02  -0.87247E-02
-0.44722E+00   0.85859E-02  -0.86356E-02
-0.44427E+00   0.90365E-02  -0.85494E-02
-0.44120E+00   0.95317E-02  -0.84675E-02
-0.43802E+00   0.10074E-01  -0.83905E-02
-0.43472E+00   0.10666E-01  -0.83184E-02
-0.43129E+00   0.11312E-01  -0.82547E-02
-0.42773E+00   0.12021E-01  -0.82020E-02
-0.42404E+00   0.12799E-01  -0.81606E-02
-0.42021E+00   0.13653E-01  -0.81336E-02
-0.41623E+00   0.14585E-01  -0.81310E-02
-0.41211E+00   0.15594E-01  -0.81559E-02
-0.40783E+00   0.16680E-01  -0.82226E-02
-0.40338E+00   0.17837E-01  -0.83305E-02
-0.39877E+00   0.19064E-01  -0.84842E-02
-0.39398E+00   0.20357E-01  -0.86722E-02
-0.38900E+00   0.21720E-01  -0.89013E-02
-0.38383E+00   0.23148E-01  -0.91738E-02
-0.37845E+00   0.24633E-01  -0.94915E-02
-0.37286E+00   0.26172E-01  -0.98603E-02
-0.36704E+00   0.27751E-01  -0.10277E-01
-0.36098E+00   0.29366E-01  -0.10749E-01
-0.35467E+00   0.31002E-01  -0.11276E-01
-0.34810E+00   0.32657E-01  -0.11865E-01
-0.34126E+00   0.34324E-01  -0.12509E-01
-0.33414E+00   0.36011E-01  -0.13212E-01
-0.32672E+00   0.37708E-01  -0.13964E-01
-0.31899E+00   0.39415E-01  -0.14760E-01
-0.31094E+00   0.41130E-01  -0.15593E-01
-0.30256E+00   0.42852E-01  -0.16461E-01
-0.29383E+00   0.44578E-01  -0.17356E-01
-0.28473E+00   0.46292E-01  -0.18273E-01
-0.27525E+00   0.47984E-01  -0.19212E-01
-0.26537E+00   0.49640E-01  -0.20164E-01
-0.25507E+00   0.51256E-01  -0.21134E-01
-0.24434E+00   0.52823E-01  -0.22118E-01
-0.23317E+00   0.54362E-01  -0.23117E-01
-0.22154E+00   0.55875E-01  -0.24115E-01
-0.20943E+00   0.57354E-01  -0.25096E-01
-0.19681E+00   0.58770E-01  -0.26038E-01
-0.18366E+00   0.60097E-01  -0.26925E-01
-0.16997E+00   0.61343E-01  -0.27771E-01
-0.15572E+00   0.62532E-01  -0.28600E-01
-0.14089E+00   0.63707E-01  -0.29433E-01
-0.12546E+00   0.64875E-01  -0.30262E-01
-0.10941E+00   0.66010E-01  -0.31072E-01
-0.92705E-01   0.67056E-01  -0.31838E-01
-0.75315E-01   0.67969E-01  -0.32533E-01
-0.57216E-01   0.68722E-01  -0.33117E-01
-0.38380E-01   0.69282E-01  -0.33550E-01
-0.18782E-01   0.69634E-01  -0.33808E-01
 0.16050E-02   0.69801E-01  -0.33917E-01
-0.49764E+00   0.32784E-02  -0.79699E-02
